timestamp,id,cause,effect,description_text,header_text,url_text,agency_id,route_id,route_type,stop_id
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01069
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01071
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01073
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01075
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01232
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01233
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,01235
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,02247
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,09025
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,10828
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,10829
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,11609
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,11923
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,11924
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,11925
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,11930
2025-09-19 21:30:01+00:00,15562,1,4,"ROUTE INFORMATION/DURATION Route: 106 Counterclockwise EastDirection: EastboundReason: Dunkin RunReroute: Left So Manning Blvd, Right Hackett Blvd, Right Holland Ave, Right Delaware Ave, Left Second Ave to regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 11930, 11931, 00630, 01235, 00632, 01073, 00634, 01233, 01232, Route: 106 Clockwise WestDirection: WestboundReason: Dunkin Run 2021Reroute: Right Delaware Ave, Left Holland Ave, Left Hackett Blvd, Right So Manning Blvd regular route.Duration: 5am-12pm (noon)Bus Stop Closed: 09025, 01075, 00633, 01071, 01069, 01067, 02247, 01063, 11923, 11924, 11925, 10828, 10829, 11609",Dunkin Run 106 Re-route,https://www.cdta.org/node/15562,1,106-243,3,11931
2025-09-19 21:30:01+00:00,15555,10,4,"ROUTE INFORMATION/DURATION Route: 22 Direction: SouthboundReason: Eagle St. constructionReroute: From Broadway, right onto Pine St., left onto N. Pearl St., right onto Market St., merge onto Arterial, exit P1 garage, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 10141, 00540, 02665, 11589 Route: 114 Direction: Westbound Reason: Eagle St. constructionReroute: From Madison Ave., right onto S. Pearl St, left onto Market St., merge onto Arterial, exit P1 garage to, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 12321, 03359 Route: 114 Direction: EastboundReason: Eagle St. constructionReroute: From Madison Ave., left onto Upper S. Swan St, right onto Washington Ave., right onto Eagle St., left onto State St., right onto S. Pearl St., left onto Madison Ave. back to regulart routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 03480, 10849, 03479, 12350, 12320","22, 114 Eagle St Construction (Saturdays Only)",https://www.cdta.org/node/15555,1,114-243,3,03359
2025-09-19 21:30:01+00:00,15555,10,4,"ROUTE INFORMATION/DURATION Route: 22 Direction: SouthboundReason: Eagle St. constructionReroute: From Broadway, right onto Pine St., left onto N. Pearl St., right onto Market St., merge onto Arterial, exit P1 garage, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 10141, 00540, 02665, 11589 Route: 114 Direction: Westbound Reason: Eagle St. constructionReroute: From Madison Ave., right onto S. Pearl St, left onto Market St., merge onto Arterial, exit P1 garage to, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 12321, 03359 Route: 114 Direction: EastboundReason: Eagle St. constructionReroute: From Madison Ave., left onto Upper S. Swan St, right onto Washington Ave., right onto Eagle St., left onto State St., right onto S. Pearl St., left onto Madison Ave. back to regulart routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 03480, 10849, 03479, 12350, 12320","22, 114 Eagle St Construction (Saturdays Only)",https://www.cdta.org/node/15555,1,114-243,3,03479
2025-09-19 21:30:01+00:00,15555,10,4,"ROUTE INFORMATION/DURATION Route: 22 Direction: SouthboundReason: Eagle St. constructionReroute: From Broadway, right onto Pine St., left onto N. Pearl St., right onto Market St., merge onto Arterial, exit P1 garage, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 10141, 00540, 02665, 11589 Route: 114 Direction: Westbound Reason: Eagle St. constructionReroute: From Madison Ave., right onto S. Pearl St, left onto Market St., merge onto Arterial, exit P1 garage to, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 12321, 03359 Route: 114 Direction: EastboundReason: Eagle St. constructionReroute: From Madison Ave., left onto Upper S. Swan St, right onto Washington Ave., right onto Eagle St., left onto State St., right onto S. Pearl St., left onto Madison Ave. back to regulart routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 03480, 10849, 03479, 12350, 12320","22, 114 Eagle St Construction (Saturdays Only)",https://www.cdta.org/node/15555,1,114-243,3,03480
2025-09-19 21:30:01+00:00,15555,10,4,"ROUTE INFORMATION/DURATION Route: 22 Direction: SouthboundReason: Eagle St. constructionReroute: From Broadway, right onto Pine St., left onto N. Pearl St., right onto Market St., merge onto Arterial, exit P1 garage, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 10141, 00540, 02665, 11589 Route: 114 Direction: Westbound Reason: Eagle St. constructionReroute: From Madison Ave., right onto S. Pearl St, left onto Market St., merge onto Arterial, exit P1 garage to, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 12321, 03359 Route: 114 Direction: EastboundReason: Eagle St. constructionReroute: From Madison Ave., left onto Upper S. Swan St, right onto Washington Ave., right onto Eagle St., left onto State St., right onto S. Pearl St., left onto Madison Ave. back to regulart routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 03480, 10849, 03479, 12350, 12320","22, 114 Eagle St Construction (Saturdays Only)",https://www.cdta.org/node/15555,1,114-243,3,10849
2025-09-19 21:30:01+00:00,15555,10,4,"ROUTE INFORMATION/DURATION Route: 22 Direction: SouthboundReason: Eagle St. constructionReroute: From Broadway, right onto Pine St., left onto N. Pearl St., right onto Market St., merge onto Arterial, exit P1 garage, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 10141, 00540, 02665, 11589 Route: 114 Direction: Westbound Reason: Eagle St. constructionReroute: From Madison Ave., right onto S. Pearl St, left onto Market St., merge onto Arterial, exit P1 garage to, right onto Madison Ave. back to regular routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 12321, 03359 Route: 114 Direction: EastboundReason: Eagle St. constructionReroute: From Madison Ave., left onto Upper S. Swan St, right onto Washington Ave., right onto Eagle St., left onto State St., right onto S. Pearl St., left onto Madison Ave. back to regulart routeDuration: 6am to 6pm 9/6/2025, 9/13/2025, 9/20/2025Bus Stop Closed: 03480, 10849, 03479, 12350, 12320","22, 114 Eagle St Construction (Saturdays Only)",https://www.cdta.org/node/15555,1,114-243,3,12320
